station_name,show_type,show_kind_name,show_description,show_id,show_title,show_date,show_since,show_till,relation_type,show_duration_minutes,moderators 
Plus,AFTERNOON,Zpravodajství,,18605013,Zprávy v půl,2023-04-21,13:30:00,13:32:25,premiéra,3,
Plus,AFTERNOON,Publicistika,"Rusko, jeho izolace, jednotnost Západu, ale také země, které by Moskvu mohly podpořit - témata, která okomentoval politický geograf Michael Romancov v pořadu Jak to vidí.  A vysvětlil i nejednotný postoj evropských států vůči Číně. Ve vysílání Dvojky se ptala Zita Senková.",18605015,Jak to vidí...,2023-04-21,13:33:53,13:59:03,repríza,26,
Plus,AFTERNOON,Zpravodajství,Aktuální události doma i ve světě,18605016,Zprávy,2023-04-21,14:00:00,14:06:28,premiéra,7,
Plus,AFTERNOON,Publicistika,"Česko by mohlo s Lotyšskem spolupracovat při tvorbě mezinárodních sankcí. Na návštěvě Rigy to uvedl ministr zahraničí Jan Lipavský z Pirátů. Návštěva podle něj potvrdila velmi dobré vztahy. Česko by mělo do unijních institucí dostat více svých lidí. Uvedl to na závěr své návštěvy Bruselu prezident Pavel, který jednal s předsedy evropských institucí. V Česku stále přetrvává problém s prodejem alkoholu nezletilým. Vyplývá to z kontrol České obchodní inspekce. Jak se daří kontrolovat i e-shopy, kam se prodeje v posledních letech přesouvají? Moderuje Renata Kropáčková.",18605018,Odpolední Plus,2023-04-21,14:08:04,14:30:02,premiéra,22,Renata Kropáčková
Plus,AFTERNOON,Zpravodajství,,18605019,Zprávy v půl,2023-04-21,14:30:06,14:33:10,premiéra,4,
Plus,AFTERNOON,Publicistika,"Evropská komise rozhodla, že omezí dovoz ukrajinského obilí a dalších komodit na unijní trh a chystá kompenzace pro zemědělce ze států sousedících s Ukrajinou. Poškozuje levnější ukrajinské obilí i české zemědělce? A je kvůli sporu o obilí v ohrožení dosavadní masivní podpora Ukrajiny z východního křídla Evropské unie? Zeptáme se předsedy Ukrajinsko-české obchodní komory a zemědělce působícího na Ukrajině Petra Krogmana a viceprezidenta Agrární komory Václava Hlaváčka.",18605021,Pro a proti,2023-04-21,14:34:59,14:58:55,repríza,24,
Plus,AFTERNOON,Zpravodajství,Aktuální události doma i ve světě,18605022,Zprávy,2023-04-21,15:00:00,15:06:30,premiéra,7,
Plus,AFTERNOON,Publicistika,"Česko by mělo nově dávat na obranu minimálně 2 procenta HDP ze zákona. Schválili to poslanci, ale nešlo o jediný branný zákon, který dnes sněmovnou prošel. Jak chce Středočeský kraj prověřit, zda je přírodní rezervace v bývalém vojenském prostoru v Milovicích na Nymbursku kontaminována nebezpečným azbestem? Západní společnosti, které se snaží opustit Rusko, budou muset zaplatit desetiprocentní daň ze zisku za poslední dva roky. Jaké potíže jim to může způsobit? A podíváme se i tresty v kauze Bereta, patrně nejznámějším současném případě vynášení informací od policie. Moderuje Renata Kropáčková.",18605024,Odpolední Plus,2023-04-21,15:08:04,15:59:08,premiéra,52,Renata Kropáčková
Plus,AFTERNOON,Zpravodajství,,18605025,Zprávy v půl,2023-04-21,15:30:00,15:32:19,premiéra,3,
Plus,AFTERNOON,Zpravodajství,Aktuální události doma i ve světě,18605027,Zprávy,2023-04-21,16:00:00,16:06:49,premiéra,7,
Plus,AFTERNOON,Publicistika,"Odbory požadují po vládě zvýšení minimální mzdy od července o 1000 korun. Co na to říkají zaměstnavatelé a vláda? Místopředseda britské vlády, ministr spravedlnosti Dominic Raab, rezignoval kvůli obviněním ze šikany svých podřízených. Na co si stěžovali? A jak pojali v divadle pod Palmovkou Shakespearovu klasiku Sen noci svatojánské, která má dnes premiéru? Moderuje Renata Kropáčková.",18605029,Odpolední Plus,2023-04-21,16:08:00,16:30:00,premiéra,22,Renata Kropáčková
Plus,AFTERNOON,Zpravodajství,,18605030,Zprávy v půl,2023-04-21,16:30:00,16:31:42,premiéra,2,
Plus,AFTERNOON,Publicistika,"Pavel Řežábek, hlavní ekonom společnosti ČEZ. Česká energetika se bude muset v budoucnu obejít bez uhlí. Vedou se ale ostré spory o to, za jak dlouho bude možné odpojit uhelné zdroje, co je nahradí a za jakou cenu. Jak obtížné je předpovídat budoucí vývoj? A existuje objektivní, nezávislý pohled, nebo vždy hrají roli podnikatelské zájmy a lobbying? Moderuje Jan Bumba.",18605032,Interview Plus,2023-04-21,16:32:58,16:59:13,repríza,27,Jan Bumba
Plus,AFTERNOON,Zpravodajství,Aktuální události doma i ve světě,18605033,Zprávy,2023-04-21,17:00:00,17:06:00,premiéra,6,
Plus,AFTERNOON,Publicistika,"Hostem je Jan Bartošek z KDU-ČSL, místopředseda sněmovny. Tvrdí, že poslanec a předseda hnutí ANO Andrej Babiš hrubě porušil jednací řád sněmovny, když počátkem března během dlouhotrvající schůze nerespektoval rozhodnutí o omezení délky vystoupení a odmítl opustit řečniště. Tomáš Pancíř se ho zeptá, co ještě se mu na chování Andreje Babiše nezdá a proč se kvůli tomu obrací na mandátový a imunitní výbor sněmovny.",18605034,Dvacet minut Radiožurnálu,2023-04-21,17:06:00,17:30:00,premiéra,24,
Plus,AFTERNOON,Zpravodajství,,18605035,Zprávy v půl,2023-04-21,17:30:00,17:32:06,premiéra,3,
Plus,AFTERNOON,Publicistika,"Zjednodušit vývoj léků může nová metoda, na které se podíleli i vědci z Fyzikálního ústavu Akademie věd. O co přesně jde, vysvětletí jeden z autorů. Brněnští experti z výzkumného centra CEITEC a Mendelovy univerzity zkoumají lipidové nanočástice, které by mohly pomoci lidem s rakovinou k rychlejšímu návratu do běžného života. Studenti Pedagogické fakulty Masarykovy univerzity si procvičují komunikaci s budoucími žáky i rodiči pomocí takzvaného chatbota. Jak může umělá inteligence s přípravou budoucích učitelů. Moderuje Renata Kropáčková.",18605037,Odpolední Plus,2023-04-21,17:33:39,18:00:00,premiéra,27,Renata Kropáčková
Plus,EVENING,Zpravodajství,Zpravodajský souhrn,18605038,Hlavní zprávy,2023-04-21,18:00:00,18:10:00,premiéra,10,
Plus,EVENING,Zpravodajství,Události dne v rozhovorech s aktéry a komentátory,18605039,"Hlavní zprávy - rozhovory, komentáře",2023-04-21,18:10:00,18:30:00,premiéra,20,
Plus,EVENING,Zpravodajství,,18605040,Zprávy v půl,2023-04-21,18:30:00,18:33:30,premiéra,4,
Plus,EVENING,Publicistika,Nejdražší energie v Evropě? Obilnice Evropy v zajetí dezinformací. Na extremistickém dvorku přeplněno. Súdán vyměnil jednu krizi za druhou. To jsou titulky vybraných komentářů pátečního vydání relace zaměřené na aktuální dění doma i ve světě. Moderuje Ondřej Konrád.,18605041,Názory a argumenty,2023-04-21,18:33:37,18:59:38,repríza,27,Ondřej Konrád
Plus,EVENING,Zpravodajství,Aktuální události doma i ve světě,18605042,Zprávy,2023-04-21,19:00:00,19:05:21,premiéra,6,
Plus,EVENING,Publicistika,"Ruský prezident je válečný zločinec, říká uprchlý kapitán ruské Federální ochranné služby - Gleb Karakulov. Muž, který pracoval přímo pro Vladimira Putina. Rozhovor s Karakulovem vedlo investigativní centrum Dosje. Vinohradská 12 získala oprávnění ho přeložit a vydat v češtině. Celý ho publikujeme na webu, ve vysílání nabízíme jeho zkrácenou verzi. Překlad Zuzana Marková a Miroslav Tomek, čtou Šárka Fenyková a Matěj Skalický.",18605043,Vinohradská 12,2023-04-21,19:05:27,19:29:23,repríza,24,Šárka Fenyková;Matěj Skalický
Plus,EVENING,Zpravodajství,,18605044,Zprávy v půl,2023-04-21,19:30:00,19:33:12,premiéra,4,
Plus,EVENING,Publicistika,"Robert Netuka - Tukan, představitel slam poetry a pracovník v Organizaci pro pomoc uprchlíkům. Kdyby na světě nebyly bolest a nespravedlnost, nebyl by ani můj slam - říká. Kromě úspěchů ve slam poetry pracuje v Organizaci pro pomoc uprchlíkům. Jaké trendy ve společnosti ho i coby filosofa nejvíc štvou? A co by vytkl současné vládě? Moderuje Lucie Vopálenská.",18605045,Osobnost Plus,2023-04-21,19:33:19,19:59:16,repríza,26,Lucie Vopálenská
Plus,EVENING,Zpravodajství,Aktuální události doma i ve světě,18605046,Zprávy,2023-04-21,20:00:00,20:05:11,premiéra,6,
Plus,EVENING,Publicistika,"Měnová reforma a její přijetí obyvateli Československa, programové prohlášení nové vlády, vzpomínky na Klementa Gottwalda a mnoho dalšího - to vše znělo v rozhlasovém vysílání přesně před sedmdesáti lety. To nejzajímavější z rozhlasového archivu z jara 1953 si poslechl, ukázky vybral a v pořadu Archiv Plus okomentuje publicista Pavel Hlavatý.",18605047,Archiv Plus,2023-04-21,20:05:19,20:29:17,premiéra,24,
Plus,EVENING,Zpravodajství,,18605048,Zprávy v půl,2023-04-21,20:30:00,20:33:14,premiéra,4,
Plus,EVENING,Publicistika,"Google pracuje na nové podobě svého vyhledávače, z webu datových schránek zmizí jména a adresy lidí, Evropská unie si zřídila centrum pro studium algoritmů a podvodníci lákají data přes podvržené státní weby - témata pro Online Plus Davida Slížka a Petra Koubského.",18605049,Online Plus,2023-04-21,20:33:22,20:57:15,repríza,24,
Plus,EVENING,Zpravodajství,Aktuální události doma i ve světě,18605050,Zprávy,2023-04-21,21:00:00,21:05:38,premiéra,6,
Plus,EVENING,Publicistika,"V úterý 11. dubna zemřela ve věku 89 let Dana Němcová, jedna z nejvýraznějších osobností československého disentu. Byla jednou z prvních signatářů a později i mluvčích Charty 77. Spoluzakládala Výbor na obranu nespravedlivě stíhaných, organizaci pomáhající obětem komunistického bezpráví. Němcová, matka sedmi dětí a vystudovaná psycholožka, sama čelila za své názory pronásledování, výslechům a domovním prohlídkám. Směla pracovat jen jako uklízečka a domovnice, byla i ve vězení. Po revoluci 1989 krátce působila jako poslankyně Federálního shromáždění, hlavně ale pokračovala v obraně lidských práv a v pomoci slabým či bezmocným. Společně s Olgou Havlovou stála od počátku ve Výboru dobré vůle, který dodnes pomáhá lidem se zdravotním postižením, opuštěným dětem, seniorům a nemocným. V roce 2006 zaznamenal vzpomínky Dany Němcové do dvoudílného dokumentu publicista Milan Hanuš.",18605051,Dokument Plus,2023-04-21,21:05:46,21:55:32,repríza,50,
Plus,NIGHT,Zpravodajství,Aktuální události doma i ve světě,18605052,Zprávy,2023-04-21,22:00:00,22:04:53,premiéra,5,
Plus,NIGHT,Publicistika,"Věda je fascinující a film ji umí podat srozumitelně, říká Eva Navrátilová, ředitelka festivalu populárně-vědeckých filmů Academia Film Olomouc. V Hovorech vysvětluje, proč si 58. ročník přehlídky jako zastřešující zvolil téma Echo. Vladimír Kroc se ptá na na ozvěnu, otázky, které rezonují ve společnosti i reflexi, která šíří dál nové myšlenky a inspiraci.",18605053,Hovory,2023-04-21,22:05:03,22:28:23,premiéra,24,
Plus,NIGHT,Zpravodajství,"Pětiminutový přehled aktuálního dění v anglickém jazyce. News in English offers a concise, English-language overview of events in the Czech Republic in the areas of politics, the economy and culture.",18605054,Zprávy v angličtině/News in English,2023-04-21,22:29:06,22:34:10,premiéra,6,
Plus,NIGHT,Publicistika,"Evropská komise rozhodla, že omezí dovoz ukrajinského obilí a dalších komodit na unijní trh a chystá kompenzace pro zemědělce ze států sousedících s Ukrajinou. Poškozuje levnější ukrajinské obilí i české zemědělce? A je kvůli sporu o obilí v ohrožení dosavadní masivní podpora Ukrajiny z východního křídla Evropské unie? Zeptáme se předsedy Ukrajinsko-české obchodní komory a zemědělce působícího na Ukrajině Petra Krogmana a viceprezidenta Agrární komory Václava Hlaváčka.",18605055,Pro a proti,2023-04-21,22:34:17,22:58:13,repríza,24,
Plus,NIGHT,Zpravodajství,Aktuální události doma i ve světě,18605056,Zprávy,2023-04-21,23:00:00,23:05:43,premiéra,6,
Plus,NIGHT,Publicistika,Nejdražší energie v Evropě? Obilnice Evropy v zajetí dezinformací. Na extremistickém dvorku přeplněno. Súdán vyměnil jednu krizi za druhou. To jsou titulky vybraných komentářů pátečního vydání relace zaměřené na aktuální dění doma i ve světě. Moderuje Ondřej Konrád.,18605057,Názory a argumenty,2023-04-21,23:05:52,23:31:53,repríza,27,Ondřej Konrád
Plus,NIGHT,Lit.pořady - próza,"Martin Řezníček: Rozpojené státy (14/15) Ve čtrnácté kapitole se autor zabývá tím, jaký vztah mají Američané k válečným veteránům. Jeho vyprávění začíná na Arlingtonském hřbitově u Washingtonu, kde leží ostatky asi 400 000 vojáků. Pro rozhlas tuto patnáctidílnou četbu připravil a režie se ujal Aleš Vrzák. Dramaturgie Alena Blažejovská. Čte Martin Řezníček.",18605058,Radiokniha,2023-04-21,23:33:47,23:56:10,repríza,23,
Plus,NIGHT,Zpravodajství,Aktuální události doma i ve světě,18605060,Zprávy,2023-04-22,00:00:00,00:10:19,premiéra,11,
Plus,NIGHT,Publicistika,"Hostem je Jan Bartošek z KDU-ČSL, místopředseda sněmovny. Tvrdí, že poslanec a předseda hnutí ANO Andrej Babiš hrubě porušil jednací řád sněmovny, když počátkem března během dlouhotrvající schůze nerespektoval rozhodnutí o omezení délky vystoupení a odmítl opustit řečniště. Tomáš Pancíř se ho zeptá, co ještě se mu na chování Andreje Babiše nezdá a proč se kvůli tomu obrací na mandátový a imunitní výbor sněmovny.",18605061,Dvacet minut Radiožurnálu,2023-04-22,00:10:26,00:34:48,repríza,25,
Plus,NIGHT,Publicistika,"Ruský prezident je válečný zločinec, říká uprchlý kapitán ruské Federální ochranné služby - Gleb Karakulov. Muž, který pracoval přímo pro Vladimira Putina. Rozhovor s Karakulovem vedlo investigativní centrum Dosje. Vinohradská 12 získala oprávnění ho přeložit a vydat v češtině. Celý ho publikujeme na webu, ve vysílání nabízíme jeho zkrácenou verzi. Překlad Zuzana Marková a Miroslav Tomek, čtou Šárka Fenyková a Matěj Skalický.",18605062,Vinohradská 12,2023-04-22,00:35:29,00:59:25,repríza,24,Šárka Fenyková;Matěj Skalický
Plus,NIGHT,Zpravodajství,Aktuální události doma i ve světě,18605063,Zprávy,2023-04-22,01:00:00,01:05:41,premiéra,6,
Plus,NIGHT,Zpravodajství,"Pětiminutový přehled aktuálního dění v anglickém jazyce. News in English offers a concise, English-language overview of events in the Czech Republic in the areas of politics, the economy and culture.",18605064,Zprávy v angličtině/News in English,2023-04-22,01:05:41,01:10:50,premiéra,6,
Plus,NIGHT,Publicistika,"Rusko, jeho izolace, jednotnost Západu, ale také země, které by Moskvu mohly podpořit - témata, která okomentoval politický geograf Michael Romancov v pořadu Jak to vidí.  A vysvětlil i nejednotný postoj evropských států vůči Číně. Ve vysílání Dvojky se ptala Zita Senková.",18605065,Jak to vidí...,2023-04-22,01:10:57,01:29:56,repríza,19,
Plus,NIGHT,Zpravodajství,,18605066,Zprávy v půl,2023-04-22,01:30:00,01:33:41,premiéra,4,
Plus,NIGHT,Publicistika,"Robert Netuka - Tukan, představitel slam poetry a pracovník v Organizaci pro pomoc uprchlíkům. Kdyby na světě nebyly bolest a nespravedlnost, nebyl by ani můj slam - říká. Kromě úspěchů ve slam poetry pracuje v Organizaci pro pomoc uprchlíkům. Jaké trendy ve společnosti ho i coby filosofa nejvíc štvou? A co by vytkl současné vládě? Moderuje Lucie Vopálenská.",18605067,Osobnost Plus,2023-04-22,01:33:48,01:59:45,repríza,26,Lucie Vopálenská
Plus,NIGHT,Zpravodajství,Aktuální události doma i ve světě,18605068,Zprávy,2023-04-22,02:00:00,02:05:40,premiéra,6,
Plus,NIGHT,Publicistika,"Věda je fascinující a film ji umí podat srozumitelně, říká Eva Navrátilová, ředitelka festivalu populárně-vědeckých filmů Academia Film Olomouc. V Hovorech vysvětluje, proč si 58. ročník přehlídky jako zastřešující zvolil téma Echo. Vladimír Kroc se ptá na na ozvěnu, otázky, které rezonují ve společnosti i reflexi, která šíří dál nové myšlenky a inspiraci.",18605069,Hovory,2023-04-22,02:05:47,02:29:07,repríza,24,
Plus,NIGHT,Zpravodajství,,18605070,Zprávy v půl,2023-04-22,02:30:00,02:33:04,premiéra,4,
Plus,NIGHT,Publicistika,Nejdražší energie v Evropě? Obilnice Evropy v zajetí dezinformací. Na extremistickém dvorku přeplněno. Súdán vyměnil jednu krizi za druhou. To jsou titulky vybraných komentářů pátečního vydání relace zaměřené na aktuální dění doma i ve světě. Moderuje Ondřej Konrád.,18605071,Názory a argumenty,2023-04-22,02:33:11,02:59:12,repríza,27,Ondřej Konrád
Plus,NIGHT,Zpravodajství,Aktuální události doma i ve světě,18605072,Zprávy,2023-04-22,03:00:00,03:05:52,premiéra,6,
Plus,NIGHT,Publicistika,"Měnová reforma a její přijetí obyvateli Československa, programové prohlášení nové vlády, vzpomínky na Klementa Gottwalda a mnoho dalšího - to vše znělo v rozhlasovém vysílání přesně před sedmdesáti lety. To nejzajímavější z rozhlasového archivu z jara 1953 si poslechl, ukázky vybral a v pořadu Archiv Plus okomentuje publicista Pavel Hlavatý.",18605073,Archiv Plus,2023-04-22,03:05:59,03:29:57,repríza,24,
Plus,NIGHT,Zpravodajství,,18605074,Zprávy v půl,2023-04-22,03:30:00,03:33:15,premiéra,4,
Plus,NIGHT,Publicistika,"Evropská komise rozhodla, že omezí dovoz ukrajinského obilí a dalších komodit na unijní trh a chystá kompenzace pro zemědělce ze států sousedících s Ukrajinou. Poškozuje levnější ukrajinské obilí i české zemědělce? A je kvůli sporu o obilí v ohrožení dosavadní masivní podpora Ukrajiny z východního křídla Evropské unie? Zeptáme se předsedy Ukrajinsko-české obchodní komory a zemědělce působícího na Ukrajině Petra Krogmana a viceprezidenta Agrární komory Václava Hlaváčka.",18605075,Pro a proti,2023-04-22,03:33:22,03:57:18,repríza,24,
Plus,NIGHT,Zpravodajství,Aktuální události doma i ve světě,18605076,Zprávy,2023-04-22,04:00:00,04:05:33,premiéra,6,
Plus,NIGHT,Publicistika,"Tento týden v úterý zemřela bývalá disidentka, psycholožka Dana Němcová. Bylo jí osmdesát devět let. Svůj příběh před lety podrobně vyprávěla neziskové organizaci Post Bellum, která spravuje unikátní archiv Paměť národa. Z této sbírky vznikají naše rozhlasové dokumenty z cyklu Příběhy 20. století. Dnešní, který připravil Mikuláš Kroupa, bude vyprávět osudy právě Dany Němcové.",18605077,Příběhy 20. století,2023-04-22,04:05:40,04:29:36,repríza,24,
Plus,NIGHT,Zpravodajství,,18605078,Zprávy v půl,2023-04-22,04:30:00,04:33:35,premiéra,4,
Plus,NIGHT,Publicistika,"11. dubna zemřela bývalá disidentka, psycholožka Dana Němcová. Bylo jí osmdesát devět let. Svůj příběh před lety podrobně vyprávěla neziskové organizaci Post Bellum, která spravuje unikátní archiv Paměť národa. Z této sbírky vznikají naše rozhlasové dokumenty z cyklu Příběhy 20. století. Dnešní, který připravil Mikuláš Kroupa, bude vyprávět osudy právě Dany Němcové.",18605079,Příběhy 20. století,2023-04-22,04:33:42,04:59:39,repríza,26,
Plus,NIGHT,Zpravodajství,Aktuální události doma i ve světě,18605080,Zprávy,2023-04-22,05:00:00,05:05:05,premiéra,6,
Plus,NIGHT,Publicistika,"V úterý 11. dubna zemřela ve věku 89 let Dana Němcová, jedna z nejvýraznějších osobností československého disentu. Byla jednou z prvních signatářů a později i mluvčích Charty 77. Spoluzakládala Výbor na obranu nespravedlivě stíhaných, organizaci pomáhající obětem komunistického bezpráví. Němcová, matka sedmi dětí a vystudovaná psycholožka, sama čelila za své názory pronásledování, výslechům a domovním prohlídkám. Směla pracovat jen jako uklízečka a domovnice, byla i ve vězení. Po revoluci 1989 krátce působila jako poslankyně Federálního shromáždění, hlavně ale pokračovala v obraně lidských práv a v pomoci slabým či bezmocným. Společně s Olgou Havlovou stála od počátku ve Výboru dobré vůle, který dodnes pomáhá lidem se zdravotním postižením, opuštěným dětem, seniorům a nemocným. V roce 2006 zaznamenal vzpomínky Dany Němcové do dvoudílného dokumentu publicista Milan Hanuš.",18605081,Dokument Plus,2023-04-22,05:05:12,05:54:58,repríza,50,
Plus,MORNING,Zpravodajství,Aktuální události doma i ve světě,18605083,Zprávy,2023-04-22,06:00:00,06:06:33,premiéra,7,
Plus,MORNING,Publicistika,"Pavel Řežábek, hlavní ekonom společnosti ČEZ. Česká energetika se bude muset v budoucnu obejít bez uhlí. Vedou se ale ostré spory o to, za jak dlouho bude možné odpojit uhelné zdroje, co je nahradí a za jakou cenu. Jak obtížné je předpovídat budoucí vývoj? A existuje objektivní, nezávislý pohled, nebo vždy hrají roli podnikatelské zájmy a lobbying? ",18605084,Interview Plus,2023-04-22,06:06:33,06:31:25,repríza,25,
Plus,MORNING,Zpravodajství,,18605085,Zprávy v půl,2023-04-22,06:31:29,06:33:38,premiéra,3,
Plus,MORNING,Publicistika,Nejdražší energie v Evropě? Obilnice Evropy v zajetí dezinformací. Na extremistickém dvorku přeplněno. Súdán vyměnil jednu krizi za druhou. To jsou titulky vybraných komentářů pátečního vydání relace zaměřené na aktuální dění doma i ve světě. Moderuje Ondřej Konrád.,18605086,Názory a argumenty,2023-04-22,06:33:38,06:59:39,repríza,27,Ondřej Konrád
Plus,MORNING,Zpravodajství,Aktuální události doma i ve světě,18605087,Zprávy,2023-04-22,07:00:00,07:06:00,premiéra,6,
Plus,MORNING,Publicistika,"Ve většině Spojených států bude dál dostupný přípravek k umělému přerušení těhotenství mifepristone. Americký Nejvyšší soud totiž potvrdil jeho certifikaci. Zvrátil tak rozhodnutí soudu v Texasu, který atestaci medikamentu zpochybnil. Přeložit Shakespearův sonet je jako napsat krásnou českou báseň. Tak popisuje profesor Martin Hilský české překlady díla Williama Shakespeara, na kterých pracuje přes čtyřicet let. Všechny z nich teď čtenáři najdou v nové publikaci. A nabídneme i jedno ekonomické téma: Stále nemáte jasno jak své úspory chránit před vysokou inflací? Pokud například přemýšlíte nad investicemi do starožitností, přineseme vám pár tipů. Moderuje Ondřej Látal.",18605088,Ranní Plus,2023-04-22,07:06:00,08:00:00,premiéra,54,Ondřej Látal
Plus,MORNING,Zpravodajství,,18605089,Zprávy v půl,2023-04-22,07:30:00,07:33:43,premiéra,4,
Plus,MORNING,Zpravodajství,Aktuální události doma i ve světě,18605090,Zprávy,2023-04-22,08:00:00,08:05:34,premiéra,6,
Plus,MORNING,Publicistika,"Startuje celonárodní sbírka potravin. Jak můžeme přispět s naplněním potravinových bank a pomoci tak potřebným? A jak velkým problémem je plýtvání potravinami? Zatímco počet vězňů v poslední době v Česku stoupá, personál ve věznicích stále chybí. Jaké to má důsledky? Uslyšíte o tom reportáž. Proměny měst - tak se jmenuje seriál regionálních stanic Českého rozhlasu mapující vývoj našich největších měst za posledních 100 let. Další díl bude už tuto neděli patřit Karlovým Varům. Moderuje Ondřej Látal.",18605091,Ranní Plus,2023-04-22,08:05:34,08:30:00,premiéra,25,Ondřej Látal
Plus,MORNING,Zpravodajství,,18605092,Zprávy v půl,2023-04-22,08:30:00,08:33:24,premiéra,4,
Plus,MORNING,Publicistika,"Chile znárodní tamní lithiový průmysl. Mají se automobilky obávat, že nebude dostatek stěžejní suroviny pro výrobu elektromobilů? Do pražských ulic poprvé dnes vyjede nová historická linka MHD. Po historických tramvajích začíná o víkendech Dopravní podnik vypravovat taky historické autobusy, které budou hlavní město projíždět pod označením ""K"". Pražské Divadlo ABC ode dneška hraje Čapkovu hru Bílá nemoc, dvojroli v ní má Miroslav Donutil. Moderuje Ondřej Látal.",18605093,Ranní Plus,2023-04-22,08:33:24,08:58:05,premiéra,25,Ondřej Látal
Plus,MORNING,Zpravodajství,Aktuální události doma i ve světě,18605094,Zprávy,2023-04-22,09:00:00,09:05:52,premiéra,6,
Plus,MORNING,Publicistika,"Politika, společnost, byznys, věda",18605095,Ranní Plus,2023-04-22,09:05:52,09:30:00,premiéra,25,
Plus,MORNING,Zpravodajství,,18605096,Zprávy v půl,2023-04-22,09:30:00,09:33:15,premiéra,4,
Plus,MORNING,Publicistika,"Další epizoda mimořádné podcastové série RozhlaSTO, kterou jsme připravili ke sto letům rozhlasu, nás zavede do mezního roku 1937. Tehdy Československý rozhlas odvysílal mírové poselství. Kdo mluvil, komu bylo poselství určené a na jakou dálku bylo odvysílané? Natočil Jan Bumba. Autor projektu Tomáš Dufka, dramaturgie Martina Rasch a Daniel Kupšovský.",18605097,RozhlaSTO,2023-04-22,09:41:07,09:59:14,premiéra,19,Jan Bumba;Tomáš Dufka
Plus,NOON,Zpravodajství,Aktuální události doma i ve světě,18605098,Zprávy,2023-04-22,10:00:00,10:05:48,premiéra,6,
Plus,NOON,Publicistika - Dokument/Feature,"Komunistická Státní bezpečnost nasazovala pro svou represivní činnosti i společenské agenty. Kdo to byl a jaké byly jejich úkoly, na to odpoví další díl cyklu Jak to bylo doopravdy. Připravila Ivana Chmel Denčevová. Režii má Michal Bureš.",18605099,Jak to bylo doopravdy,2023-04-22,10:06:00,10:28:53,repríza,23,Ivana Chmel Denčevová
Plus,NOON,Zpravodajství,,18605100,Zprávy v půl,2023-04-22,10:30:00,10:33:39,premiéra,4,
Plus,NOON,Publicistika,"Kam a proč se stěhují stromy? Jaký výzkum může pomoci zemědělcům ubrat dusíkatá hnojiva? Proč vědci učí tabák vyrábět feromony? Debatují rostlinná ekoložka Jitka Klimešová, geobotanik a vegetační ekolog Radim Hédl a herec a kouzelník Roman Štabrňák. Moderuje Martina Mašková.",18605101,Laboratoř,2023-04-22,10:33:39,10:59:23,premiéra,26,Martina Mašková
Plus,NOON,Zpravodajství,Aktuální události doma i ve světě,18605102,Zprávy,2023-04-22,11:00:00,11:05:31,premiéra,6,
Plus,NOON,Publicistika,"Pracovat jen čtyři dny v týdnu a brát stejně peněz. Realita, kterou máme díky technologickému rozvoji očekávat během příští dekády. Aktuálně se tento pracovní model hojně testuje a první výsledky naznačují, že dává smysl. Kdy se stane čtyřdenní pracovní týden globální realitou a je to vlastně skutečně o tolik výhodnější model pro ekonomiku, pro firmy, pro zaměstnance, pro rodinu a nakonec pro společnost? Odpoví Souvislosti Václava Pešičky.",18605103,Souvislosti Plus,2023-04-22,11:05:31,11:59:27,repríza,54,
Plus,AFTERNOON,Zpravodajství,Zpravodajský souhrn,18605106,Hlavní zprávy,2023-04-22,12:00:00,12:10:00,premiéra,10,
Plus,AFTERNOON,Zpravodajství,Události dne v rozhovorech s aktéry a komentátory,18605107,"Hlavní zprávy - rozhovory, komentáře",2023-04-22,12:10:00,12:30:00,premiéra,20,
Plus,AFTERNOON,Zpravodajství,,18605108,Zprávy v půl,2023-04-22,12:30:00,12:33:30,premiéra,4,
Plus,AFTERNOON,Publicistika,"Většina Slováků poptává pevnou ruku - je to varováním i pro naši demokracii. S prezidentem Petrem Pavlem se na Hrad vrací respekt k menšinám a podpora Romů a Romek. Pavel je v Bruselu skoro stejně doma jako v Česku. Se Zemanem na Hrad a pak do schodů v Dejvicích. Ruské veřejné mínění. Čeho se Netanjahu bojí víc než protestů? Zemřel Zdeněk Ziegler, knižní grafik a autor plakátů. Moderuje Petr Schwarz.",18605109,Názory a argumenty,2023-04-22,12:33:30,12:59:21,premiéra,26,
Plus,AFTERNOON,Zpravodajství,Aktuální události doma i ve světě,18605110,Zprávy,2023-04-22,13:00:00,13:05:08,premiéra,6,
Plus,AFTERNOON,Publicistika,"Kdo jsou baroni, kteří v současnosti monopolizují potravinový průmysl? - Jak můžou nástroje umělé inteligence přispět ke zmírnění klimatické krize. - V Rusku se množí malé protestní akce upozorňující na lokální problémy. - V Hollywoodu se schyluje k první stávce po šestnácti letech. Dnešní výběr z komentářů, analýz a reportáží zahraničních médií připravila Marie Pochobradská.",18605111,Svět ve 20 minutách,2023-04-22,13:05:08,13:29:08,premiéra,24,
Plus,AFTERNOON,Zpravodajství,,18605112,Zprávy v půl,2023-04-22,13:30:00,13:33:30,premiéra,4,
